rx,ry,B_x,B_y,B_z
0.012068966,-0.132758621,23.67,-0.09,8.95
-0.181034483,-0.036206897,26.79,-14.82,5.72
-0.084482759,-0.229310345,17.65,-6.26,9.14
-0.277586207,0.325862069,11.64,-11.17,-5
-0.132758621,-0.181034483,18.41,-8.82,8.29
0.060344828,0.132758621,30.85,4.45,-4.86
0.205172414,0.35,12.39,3.75,-5.27
0.277586207,-0.229310345,10.16,4.15,1.93
-0.012068966,-0.325862069,12.31,-1.79,6.58
-0.084482759,0.036206897,38.09,-8.61,1.98
-0.301724138,-0.10862069,13.61,-13.84,4.23
-0.325862069,0.060344828,12.24,-15.94,0.13
0.084482759,-0.012068966,29.17,5.94,3.79
0.012068966,-0.253448276,16.03,-0.39,8.13
0.10862069,0.181034483,22.23,6.14,-5.74
0.132758621,0.229310345,17.52,5.7,-6.94
0.012068966,0.132758621,32.56,2.12,-7.05
0.10862069,-0.35,13.78,1.08,4.24
0.060344828,0.35,13.01,0.64,-7.47
0.277586207,-0.036206897,10.66,6.32,0.64
0.325862069,-0.205172414,9.51,4.48,1.49
0.084482759,0.229310345,19.3,3.79,-8.07
-0.229310345,-0.277586207,12.12,-8.52,5.26
0.084482759,0.084482759,30.13,6.47,-1.83
-0.253448276,-0.253448276,12.62,-9.07,5.43
0.060344828,0.253448276,18.83,1.6,-8.4
-0.181034483,-0.10862069,21.68,-11.93,6.61
-0.229310345,0.060344828,22.97,-17.3,0.03
0.060344828,0.060344828,33.99,4.68,-1.07
0.084482759,0.060344828,32.03,7.61,-1.05
0.253448276,-0.301724138,12,3.57,2.46
-0.036206897,-0.132758621,24.13,-2.85,9.62
-0.181034483,0.012068966,28.85,-15.51,3.33
-0.10862069,-0.301724138,14.26,-6.44,7.34
0.156896552,0.10862069,21.41,8.36,-2.33
0.084482759,-0.132758621,21.42,4.86,7.09
0.229310345,-0.35,11.8,2.62,3.14
-0.084482759,-0.156896552,21.58,-5.92,9.58
-0.10862069,0.156896552,30.58,-10.52,-7.22
0.084482759,0.325862069,14.08,0.72,-8.27
-0.060344828,-0.012068966,37.06,-5.56,3.63
0.036206897,0.277586207,19.38,0.17,-8.92
-0.132758621,0.036206897,34.34,-12.73,-0.57
-0.084482759,-0.301724138,15.05,-5.46,7.2
0.325862069,-0.325862069,10.21,2.35,1.97
-0.277586207,-0.181034483,10.95,-11.16,5.18
-0.253448276,-0.132758621,13.65,-13.47,5.8
0.012068966,-0.205172414,17.46,-1.56,9.1
-0.205172414,0.277586207,13.3,-10.66,-6.68
0.253448276,0.156896552,11.53,5.79,-3.3
-0.156896552,-0.277586207,12.51,-6.6,6.72
0.325862069,0.084482759,9.51,5.4,-0.24
-0.205172414,-0.205172414,13.29,-9.32,6.95
0.205172414,0.156896552,15.06,6.73,-3.04
-0.084482759,0.132758621,33.75,-7.2,-7.31
-0.156896552,0.277586207,16.92,-9.65,-8.91
0.10862069,0.35,12.32,1.05,-7.45
0.084482759,0.253448276,16.87,2.72,-8.54
-0.35,-0.277586207,11.15,-10.08,3.33
0.012068966,-0.301724138,12.95,-1.46,7.1
-0.084482759,0.325862069,14.02,-5.19,-8.48
-0.277586207,0.156896552,14.23,-14.76,-4.7
0.012068966,-0.060344828,31.63,0.47,7.02
0.156896552,-0.084482759,19.56,7.22,5
-0.181034483,0.181034483,22.17,-12.61,-6.82
-0.036206897,-0.084482759,30.87,-3.72,8.1
-0.012068966,0.277586207,19.85,-2.13,-9.14
-0.084482759,0.277586207,18.23,-5.96,-10.22
0.325862069,0.229310345,10.04,4.53,-3.11
-0.10862069,-0.325862069,12.66,-4.83,6.44
0.156896552,-0.181034483,13.57,3.99,5.96
0.156896552,-0.325862069,11.94,2.27,4.67
0.10862069,-0.301724138,11.72,1.41,5.7
0.181034483,-0.277586207,11.31,2.76,4.81
-0.229310345,0.325862069,11.69,-9.7,-6.35
-0.253448276,0.132758621,17.09,-15.92,-4.45
-0.060344828,0.036206897,39.51,-7.53,-0.1
0.205172414,-0.012068966,18.2,7.93,1.62
0.253448276,-0.205172414,10.91,4.89,2.93
0.301724138,-0.181034483,9.92,4.75,2.27
0.253448276,-0.253448276,10.32,3.88,2.73
